이름,지역,클래스,카테고리,세부분류
참식나무자생지,전라남도,장소,관광지,천연기념물
측백수림,경상북도,장소,관광지,천연기념물
금무봉나무,경상북도,장소,관광지,천연기념물
백련사동백림,전라남도,장소,관광지,천연기념물
백양사비자나무,전라남도,장소,관광지,천연기념물
의왕벚나무자생지,제주특별자치도,장소,관광지,천연기념물
녹나무자생지군락,제주특별자치도,장소,관광지,천연기념물
부산진배롱나무,부산광역시,장소,관광지,천연기념물
송사동소태나무,경상북도,장소,관광지,천연기념물
중산리이팝나무,전라북도,장소,관광지,천연기념물
선운산도립공원삼인리동백나무숲,전라북도,장소,관광지,천연기념물
속리산망개나무,충청북도,장소,관광지,천연기념물
여주백로번식지,경기도,장소,관광지,천연기념물
새발자국화석,경상남도,장소,관광지,천연기념물
농소은행나무,경상북도,장소,관광지,천연기념물
왜가리번식지,경상남도,장소,관광지,천연기념물
학동동백림,경상남도,장소,관광지,천연기념물
신전리이팝나무,경상남도,장소,관광지,천연기념물
유당공원이팝나무,전라남도,장소,관광지,천연기념물
금탑사비자나무숲,전라남도,장소,관광지,천연기념물
연동리비자나무숲,전라남도,장소,관광지,천연기념물
창덕궁다래나무,서울특별시,장소,관광지,천연기념물
구리측백나무자생지,경상북도,장소,관광지,천연기념물
백룡동굴,강원도,장소,관광지,천연기념물
전포동구상반려암,부산광역시,장소,관광지,천연기념물
하장면느릅나무,강원도,장소,관광지,천연기념물
안정면느티나무,경상북도,장소,관광지,천연기념물
고현면느티나무,경상남도,장소,관광지,천연기념물
봉남면느티나무,전라북도,장소,관광지,천연기념물
보절면느티나무,전라북도,장소,관광지,천연기념물
서면느티나무,전라남도,장소,관광지,천연기념물
적성면물푸레나무,경기도,장소,관광지,천연기념물
임동면굴참나무,경상북도,장소,관광지,천연기념물
묘산면소나무,경상남도,장소,관광지,천연기념물
청천면소나무,충청북도,장소,관광지,천연기념물
화서면반송,경상북도,장소,관광지,천연기념물
처진소나무,경상북도,장소,관광지,천연기념물
봉남면왕버들,전라북도,장소,관광지,천연기념물
의털왕버들,경상북도,장소,관광지,천연기념물
창선면왕후박나무,경상남도,장소,관광지,천연기념물
유곡면은행나무,경상남도,장소,관광지,천연기념물
이서면은행나무,전라남도,장소,관광지,천연기념물
안덕면향나무,경상북도,장소,관광지,천연기념물
와룡면뚝향나무,경상북도,장소,관광지,천연기념물
송산면회화나무,충청남도,장소,관광지,천연기념물
회화나무,경상북도,장소,관광지,천연기념물
칠북면회화나무,경상남도,장소,관광지,천연기념물
내산면은행나무,충청남도,장소,관광지,천연기념물
송계리망개나무,충청북도,장소,관광지,천연기념물
미라리상록수림,전라남도,장소,관광지,천연기념물
맹선리상록수림,전라남도,장소,관광지,천연기념물
우도생달나무,경상남도,장소,관광지,천연기념물
법수면늪지식물,경상남도,장소,관광지,천연기념물
영월관음송,강원도,장소,관광지,천연기념물
삼산리소나무,강원도,장소,관광지,천연기념물
설악동소나무,강원도,장소,관광지,유명사적/유적지
삼인리의사송,전라북도,장소,관광지,천연기념물
목현리구송,경상남도,장소,관광지,천연기념물
성황리소나무,경상남도,장소,관광지,천연기념물
근덕면음나무,강원도,장소,관광지,천연기념물
미선나무자생지,충청북도,장소,관광지,천연기념물
보석사은행나무,충청남도,장소,관광지,천연기념물
천제연난대림지대,제주특별자치도,장소,관광지,천연기념물
오가리느티나무,충청북도,장소,관광지,천연기념물
입석소나무,충청북도,장소,관광지,천연기념물
병영면은행나무,전라남도,장소,관광지,천연기념물
은수사청실배나무,전라북도,장소,관광지,천연기념물
가침박달나무군락,전라북도,장소,관광지,천연기념물
산개나리군락,전라북도,장소,관광지,천연기념물
백악기화석,경상남도,장소,관광지,천연기념물
도사곶사빈,인천광역시,장소,관광지,천연기념물
진촌리현무암분포지,인천광역시,장소,관광지,천연기념물
고생물화석산출지,전라남도,장소,관광지,천연기념물
느티나무,전라북도,장소,관광지,천연기념물
의암송,전라북도,장소,관광지,천연기념물
광덕사호도나무,충청남도,장소,관광지,천연기념물
금남리황목근,경상북도,장소,관광지,천연기념물
홍원리개오동나무,경상북도,장소,관광지,천연기념물
적천사은행나무,경상북도,장소,관광지,천연기념물
성밖숲,경상북도,장소,관광지,천연기념물
자천리오리장림,경상북도,장소,관광지,천연기념물
사촌리가로숲,경상북도,장소,관광지,천연기념물
운곡리은행나무,경상남도,장소,관광지,천연기념물
학사루느티나무,경상남도,장소,관광지,천연기념물
쌍전리산돌배나무,경상북도,장소,관광지,천연기념물
처진소나무,경상북도,장소,관광지,천연기념물
당산리당송,경상남도,장소,관광지,천연기념물
덕명리고생물화석,경상남도,장소,관광지,천연기념물
물거미서식지,경기도,장소,관광지,천연기념물
영월문곡리건열구조,강원도,장소,관광지,천연기념물
비봉공룡알화석,전라남도,장소,관광지,천연기념물
범섬천연보호구역,제주특별자치도,장소,관광지,천연기념물
천년송,전라북도,장소,관광지,천연기념물
대하리소나무,경상북도,장소,관광지,천연기념물
성환향나무,충청남도,장소,관광지,천연기념물
성내리수성송,전라남도,장소,관광지,천연기념물
한란자생지,제주특별자치도,장소,관광지,천연기념물
두위봉주목,강원도,장소,관광지,천연기념물
낭도리공룡발자국화석,전라남도,장소,관광지,천연기념물
정선카르스트지대,강원도,장소,관광지,천연기념물
하동송림,경상남도,장소,관광지,천연기념물
효종대왕의회양목,경기도,장소,관광지,천연기념물
부부송,경기도,장소,관광지,천연기념물
은사리단풍나무숲,전라북도,장소,관광지,천연기념물
무등산주상절리대,광주광역시,장소,관광지,천연기념물
창녕조씨제실,경상남도,장소,관광지,비/탑/문/각
형제봉,경상북도,장소,관광지,봉우리/고지
시민탑,경상북도,장소,관광지,비/탑/문/각
삼릉공원중종대왕릉,서울특별시,장소,관광지,왕릉/고분
삼릉공원성종대왕릉,서울특별시,장소,관광지,왕릉/고분
제민루,경상북도,장소,관광지,유명사적/유적지
용계산성,전라북도,장소,관광지,유명사적/유적지
은열사,경상남도,장소,관광지,고택/생가/민속마을
충혼탑,충청북도,장소,관광지,비/탑/문/각
태백위령탑,강원도,장소,관광지,비/탑/문/각
김수환추기경생가,경상북도,장소,관광지,고택/생가/민속마을
청동기시대집자리유적,광주광역시,장소,관광지,유명사적/유적지
총무당,서울특별시,장소,관광지,유명사적/유적지
이병철생가,경상남도,장소,관광지,고택/생가/민속마을
최명길선생묘,충청북도,장소,관광지,유명사적/유적지
주사암,경상북도,장소,관광지,암자
주사암영산전석조삼존불좌상,경상북도,장소,관광지,유명사적/유적지
성산서당,경상북도,장소,관광지,유명사적/유적지
수재정,경상북도,장소,관광지,유명사적/유적지
경주남사리북삼층석탑,경상북도,장소,관광지,유명사적/유적지
도덕암,경상북도,장소,관광지,암자
삼국사기,경상북도,장소,관광지,보물
금곡사지원광법사부도탑,경상북도,장소,관광지,비/탑/문/각
경주벽도산석불입상,경상북도,장소,관광지,유명사적/유적지
경주안심리암각화,경상북도,장소,관광지,유명사적/유적지
경주손순유허,경상북도,장소,관광지,유명사적/유적지
서악리마애석불상,경상북도,장소,관광지,유명사적/유적지
김양묘,경상북도,장소,관광지,왕릉/고분
김유신묘,경상북도,장소,관광지,유명사적/유적지
경주근계리입불상,경상북도,장소,관광지,유명사적/유적지
경주단고사강당,경상북도,장소,관광지,유명사적/유적지
경주석장동암각화,경상북도,장소,관광지,유명사적/유적지
경주노서동석불입상,경상북도,장소,관광지,유명사적/유적지
경주흥륜사지,경상북도,장소,관광지,유명사적/유적지
노서리고분군,경상북도,장소,관광지,유명사적/유적지
경주구서경사,경상북도,장소,관광지,유명사적/유적지
경주동부동은행나무,경상북도,장소,관광지,유명사적/유적지
경주남산입곡석불두,경상북도,장소,관광지,유명사적/유적지
경주황성동석실분,경상북도,장소,관광지,유명사적/유적지
동경관,경상북도,장소,관광지,유명사적/유적지
숭혜전,경상북도,장소,관광지,유명사적/유적지
경주읍성,경상북도,장소,관광지,유명사적/유적지
경주사마소,경상북도,장소,관광지,유명사적/유적지
경주간묘,경상북도,장소,관광지,유명사적/유적지
익재영정,경상북도,장소,관광지,유명사적/유적지
경주교동최씨고택,경상북도,장소,관광지,고택/생가/민속마을
교동법주,경상북도,장소,관광지,유명사적/유적지
경주교동석등,경상북도,장소,관광지,비/탑/문/각
남간사지당간지주,경상북도,장소,관광지,유명사적/유적지
남간사지석정,경상북도,장소,관광지,유명사적/유적지
경주김호장군고택,경상북도,장소,관광지,고택/생가/민속마을
충담사향가비,경상북도,장소,관광지,유명사적/유적지
종덕재정당,경상북도,장소,관광지,유명사적/유적지
경주삼릉계곡석조여래좌상,경상북도,장소,관광지,유명사적/유적지
삼릉계곡마애석가여래좌상,경상북도,장소,관광지,유명사적/유적지
삼릉계곡선각여래좌상,경상북도,장소,관광지,유명사적/유적지
